我##他##我##我##他##她##他##我	我一直加他好友加不到，这个兄弟/小姐姐帮我拿了印章之后我找不到人了。。。如果有人认识他/她请让他同意一下我的好友申请可以吗。。。
你##我	怕你们问我问题，回答不上来[表情]
他##我	那hanlp，怎么才能只让他从我定义的字典里获取呢
我##他	我看了他代码。没看到相关的方法。感觉需要改代码
我##我	再过几小时就放长假了，在这我还的唠叨几句安全注意事项。提示一：1.下班前请整理工位及桌面物品，不要存放开封的食品。2.下班时关闭名下所有设备电源及插排电源，假期运行的设备请在明显处张贴标识。3.下午3点前请将保鲜柜内的物品取走，行政总务部将统一断电，之后进行清洁，除味，未取物品将视为废弃物品丢弃。提示二：*天气寒冷，注意防风保暖，小心高空坠物。*最后提醒知粉们，出行注意安全，提高防范意识。*贵重物品妥善保管，提前做好行程间的零用钱，切记钱不外漏哦。*上下车要检查行李数量，把幸福带回家。*旅客不得以任何理由扰乱机场、火车站等公共秩序，我们要平平安安回到家。提示三：学习《春运安全提示》内容，请登录OA平台学习园地。     祝群内所有同学猪年大吉大利！顺顺利利！
我##我	【年终大回馈】最后几小时！以下福利手慢无：七月在线VIP年会员，活动期间【1折】，明天起涨价至3650元http://www.julyedu.com/vip/newvip（新老用户私聊我，均有专属优惠券） 4门精品大课，免费领；机械键盘，数据硬盘，蓝牙耳机等【免费送】；100本纸质西瓜书包邮免费送【最后几小时】！ https://www.julyedu.com/christyear/index（新老用户私聊我，均有专属优惠券）
你##你	@云 杉   你这个结构应该就是字典，只不过有些值也是字典。你可以先实现一些简单的（如纯字典），然后，再写稍微复杂一点的。供参考
我##你	我觉得你得先看基础知识
你##我	你好，视频在官网右上角 我的课程里或APP 已购课程里
我##我	我没部署了，直接用maven自带的了。可以满足我的需求，用来和spark结合切词。本来想扩展停用词的， 后来直接用spark去掉的停用词，，，，
我##你	叮——请查收猜明星题库增补包@我说“猜明星”，一眼认出自家爱豆的会是你吗
我##我	上周五下午刷卡没刷上的同事可以报给我，我统一报给设备部的同事，速度哦
我##我	我使用这个方式测试下，我是使用hanlp集成es,使用不同的分词方式测试的
我##我	昨天我也在怀疑官方演示的和我自己分出来的不一样，更新了数据发现就好了。
我##我	我不是老师啊，基于规则我觉得早期NLP的context-free grammar就是典型[表情]
你##你	“对话未见的世界”vivo2019春季校园招聘火热进行中！平台一流，薪资丰厚，全员持股，扁平管理，上佳氛围，你想要的尽在vivo！七大重点岗位等你来投，详情请戳以下链接↓↓↓
我##我	说到语文水平，成语词典都不是我的对手，@我说“成语接龙”，看谁能笑到最后，嘻嘻
他##你	不是连一起的，人家toString方法把他们扔一起了。。。你就拿个那些对象自己提取属性啊。。。
我##我	请教下，我想找个工具，就是我输入未处理的数据，然后让模型一把梭，输出准确率
我##你	我想问个下 大哥们 你们有用solrcloud+hanlp的吗这样的模式 词库要传到zk中吗?
你##你	你不是说你穷吗
我##我	这两个我试了都无效，是我少开什么东西了吗？
你##你	你要的话，可以卖你
我##我	 【机器学习集训营 第7期】，1月21日正式开课，倒计时仅剩3天。现在报名集训营，学完正好赶上金三银四招聘季。为迎接今年招聘季，我们会为每位学员提供个性化的简历优化和面试指导服务，助力学员100%转型AI行业，且赢取一份高薪offer！现在仅剩6张优惠券了，有意向的学员可以随时咨询我，优惠券发完为止。集训营链接：http://www.julyedu.com/weekend/train7
我##我	我下载了官方的1.7版本的那个jar包，我发现好多词分的不准确
我##我	我现在数据就在solr 里面 我想着 先给弄出来一个  simhash 的key 存起来 然后在说下一步去找相似的 套路是不对吗
你##你	你是做汉明距离的比对的你用全文检索没法用的
我##你	在看一些网页  发现实现起来不太容易我数据在solr 先试试想办法加一个字段 然后生成一个 simhash 存进去 不是你们有人这样搞吗
我##我	想请教下，我想用hanLP分词时导入自定义词典，并要求词性应为我定义的词性，而不是原来定义的词性，应该怎么做啊？
我##我	我试过在properties中，用户词典路径添加，但是发现分词后的词性还是原来的例:人工智能，在原先会被定义为/n；但我想让它定义为kg(knowledge)
你##他	你可以看看其他的
我##我	大家好，我是谁是谁的谁。欢迎大家随时撩我~
我##他	谁能帮个忙？在短语提取包里有这样的代码，public class DemoPhraseExtractor{    public static void main(String[] args){我想在其他应用中引用一下，编译成class，但是这个应用引用的时候必须继承它自己的类，要调用run(Object[] args) 方法。所以就把上面那个代码改成public class hanlpdy extends AbstractFunction {    public Object run(Object[] args) {改了以后直接不能跑了，出现错误说找不到 main 方法, 请将 main 方法定义为: public static void main(String[] args) 否则 JavaFX 应用程序类必须扩展javafx.application.Application
你##我	你在说我，呜呜呜
你##你	老大，说，你看看官网咋和你的不一样
我##我	@沧海一声吼 自定义词典优先级是按顺序的，我只能把我定义的词典放在第一个，暂时凑合着用
你##你	你要的话，卖你
你##你	@rico 你好，能请问下你之前是从哪爬的词库吗？
你##我	你是在问我吃饭了么
我##你	@o(-"-)o 敏感词库我在网上找到一个，看下是不是你想要的[图片]
你	你要是毕业了可以写哦
你	你毕业了吗?
我	[表情][表情]导师让申请 我再等等邮件回复吧 谢谢啦
你	不告诉你
我	我的也是
我	我打了电话，客服让耐心等待，说后台正在处理这种情况[表情][表情]
你	好奇，想问一下你们出差是做什么啊
你	你是要吃还是提取什么物质呀？
我	我建议淘宝直接看卖橘子的商家
我	我也好奇一哈
我	我们现在就去找[表情]
我	原来我不是一个人[表情]
他	其他医院也可以
我	害我充了70话费
我	我问男生。哈哈
我	我说望京地铁站这里
我	t470往上走，我也想要
我	我是今年四月份办的
你	你可以选择一台有负离子发生器的空调扇，在它的进风口处盖上静电过滤棉
你	哈哈哈来来来分你几只
我	我的也停机了
你	很老的tp你收吗
我	 好像我们这些套餐被停机了
你	你说的是最后的书评论文吗
他	他说中午之前解决
我	我记得是发到老师邮箱
你	单独发给你
你	四公寓2单元7楼附近在视频的且外放的小姐姐声音可以小一点吗？完全能听清说的什么，每天晚上到半夜，真的受不了了希望你能看到
我	我咋觉得这些信息老师都能得到吧，选课名单里都有。。
我	 有需要可以联系我
我	我觉得隔音效果太不好了
我	今年营业厅管的比较严。应该没啥优惠 只有线上有优惠。。我是国科大本部开学研二的。。大家可以放心[表情][表情]
我	公司是不返了  我用佣金返的[表情][表情]
他	他一个作业没提交 老师正在着急呢
我	求加速：复制这条信息，打开【智行火车票】，即可帮我加速抢到青州市的车票！没票不用急，【智行火车票】抢票成功率极高，点击链接打开: http://suanya.cn/train#TZZO5//0RhSUUAXCq6efLJeMVbzCBafcgF#
我	震惊，我们常见的这种东西竟成为泄密元凶
我	有想办理2019移动国科大学生卡的么[表情][表情]找我有优惠。。也寻求合作伙伴一起推广[表情][表情]
我	为什么我只能听到走廊上的声音[表情][表情]
我	反正我也不高
你	【到期续订提醒】尊敬的客户，您的校园200元打1年方案已到期，请点击链接：http://dx.10086.cn/b-BK ，按照链接中的提示，先转为移动校园套餐，之后按照链接中的步骤，办理移动校园方案200元打一年活动。如您已续订，请忽略本短信。【中国移动 和你一起】
我	【寻物启事】请问哪位同学昨天（4号）在学园二302教室捡到一枚U盘，上面印有“材料学院元旦晚会”字样，内有宝贵信息，还望捡到者与我联系（17600488686），十分感谢！
他	尊敬的客户：您办理的“2018年校园卡200打一年”活动将于本月底到期，请您继续关注其他优惠活动。感谢您的使用！【中国移动】
我	我是小迷妹一枚
我	我是资环的
我	原谅我有点鸡冻，
我	我晕了
我	小黑车不去我要去的那里
我	我已经发了，就是这个邮箱改为实名没理解
我	我试一下，谢谢
我	请问一下中药在不在我们学校医保范围内啊
你	那你改过了
我	我们学校可以报销的有哪些呢
你	@煤化所 赵鹏 可以申请馆际互借，到时候给你寄过来，去前台哪登记。
我	可能是我们是在郊区吧
我	我们学校和清北国图可以互借，非本部的书借阅时限较短。
我	报告人：　向世明报告题目：深度学习新模型及其应用时间:今晚6点半-8点半地点:教一101摘要：　　当前，深度学习方法在人工智能的多个领域中取得了巨大的成功。本报告首先简要回顾深度学习的发展历程；然后，将从时间维度和技术维度重点介绍通用深层神经网络模型和任务专用深层神经网络模型的发展之路，指出在机器学习背景下深度学习的研究热点和未来发展趋势。具体地，在机器学习层面，本报告将涉及分类、聚类、迁移学习、生成对抗、图上的深度学习等多个主题；在计算机视觉层面，本报告将涉及目标检测、目标分割、图像句子描述等前沿内容；同时，本报告将就此展开综合性分析与讨论。最后，我们将展示深度学习在城市道路提取、城市典型目标语义分割、城市道路网络交通流量/速度预测等方面的应用，报告相关研究结果。
